Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC23-29,Chrome 97.0.4692.71,,,2022-01-16 23:07:50,2022-01-16 23:32:13,24m - 22.948s,FAILED
,,,,,,,
Test Cases/TC23. Starting a conversation,Chrome 97.0.4692.71,,,2022-01-16 23:07:50,2022-01-16 23:11:36,3m - 45.843s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 23:07:51,2022-01-16 23:07:55,3.739s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 23:07:55,2022-01-16 23:07:58,3.234s,PASSED
"setText(findTestObject(""Object Repository/starting a conversation/Page_Element/input_Sign in with_username""), ""tvminh19"")",Chrome 97.0.4692.71,,,2022-01-16 23:07:58,2022-01-16 23:08:02,3.492s,PASSED
"setEncryptedText(findTestObject(""Object Repository/starting a conversation/Page_Element/input_Username_password""), ""ZMYEqBLXlqKBS+xCxiYvcQ=="")",Chrome 97.0.4692.71,,,2022-01-16 23:08:02,2022-01-16 23:08:02,0.574s,PASSED
"click(findTestObject(""Object Repository/starting a conversation/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 23:08:02,2022-01-16 23:08:03,0.547s,PASSED
"click(findTestObject(""Object Repository/starting a conversation/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-16 23:08:03,2022-01-16 23:08:34,31.188s,PASSED
"setEncryptedText(findTestObject(""Object Repository/starting a conversation/Page_Element/input_Security Key_mx_Field_4""), ""VS8rYQ977uuZTKUEW2qHoqEszM/c6AWesmLKV2MYNvqcWwurKMbzDimjKKZIAEKmZHKDZ9qV+hrvpiERJe3Tdg=="")",Chrome 97.0.4692.71,,,2022-01-16 23:08:34,2022-01-16 23:09:05,30.539s,PASSED
"click(findTestObject(""Object Repository/starting a conversation/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 23:09:05,2022-01-16 23:09:35,30.211s,PASSED
"click(findTestObject(""Object Repository/starting a conversation/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 23:09:35,2022-01-16 23:10:05,30.524s,PASSED
"click(findTestObject(""Object Repository/starting a conversation/Page_Element/div_Send a Direct Message""))",Chrome 97.0.4692.71,,,2022-01-16 23:10:05,2022-01-16 23:10:36,30.356s,PASSED
"click(findTestObject(""Object Repository/starting a conversation/Page_Element/div_CCongTainctaimatrix.org4 minutes ago""))",Chrome 97.0.4692.71,,,2022-01-16 23:10:36,2022-01-16 23:11:06,30.387s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/starting a conversation/Page_Element/div_Go""))",Chrome 97.0.4692.71,,,2022-01-16 23:11:06,2022-01-16 23:11:36,30.162s,PASSED
,,,,,,,
Test Cases/TC24. Chatting with other people,Chrome 97.0.4692.71,,,2022-01-16 23:11:36,2022-01-16 23:15:20,3m - 43.354s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 23:11:37,2022-01-16 23:11:39,2.022s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 23:11:39,2022-01-16 23:11:41,2.305s,PASSED
"setText(findTestObject(""Object Repository/chatting with other people/Page_Element/input_Sign in with_username""), ""tvminh19"")",Chrome 97.0.4692.71,,,2022-01-16 23:11:41,2022-01-16 23:11:45,3.617s,PASSED
