Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC30-33. Create Public Room,Chrome 97.0.4692.71,,,2022-01-16 21:33:42,2022-01-16 22:11:55,38m - 13.073s,PASSED
,,,,,,,
Test Cases/TC30-33. Create Public Room,Chrome 97.0.4692.71,,,2022-01-16 21:33:48,2022-01-16 21:38:30,4m - 42.188s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 21:33:52,2022-01-16 21:34:20,28.562s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 21:34:20,2022-01-16 21:34:33,12.699s,PASSED
"setText(findTestObject(""Object Repository/Create a public room/Page_Element/input_Sign in with_username""), ""nctai"")",Chrome 97.0.4692.71,,,2022-01-16 21:34:33,2022-01-16 21:34:53,20.289s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Create a public room/Page_Element/input_Username_password""), ""EkCegUu2cCIeOttlbhr1Gg=="")",Chrome 97.0.4692.71,,,2022-01-16 21:34:53,2022-01-16 21:34:56,2.650s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:34:56,2022-01-16 21:35:01,4.581s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/div_Verify with Security Key or Phrase""))",Chrome 97.0.4692.71,,,2022-01-16 21:35:01,2022-01-16 21:35:30,29.082s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Create a public room/Page_Element 3/input_use your Security Key_mx_passPhraseInput""), ""reV6H350bXVA0kTbjZFhCPXAh4FFL4It6typrKizvxSyJdUn2mpvZeL5nXz6yBWwF/LIkIubCxLuDiWR7yvugw=="")",Chrome 97.0.4692.71,,,2022-01-16 21:35:30,2022-01-16 21:35:42,12.204s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 21:35:42,2022-01-16 21:35:53,11.436s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 21:35:54,2022-01-16 21:36:17,23.060s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/div_Rooms_mx_AccessibleButton mx_RoomSublis_27fc2e""))",Chrome 97.0.4692.71,,,2022-01-16 21:36:17,2022-01-16 21:36:44,27.165s,PASSED
