Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC23-29,Chrome 97.0.4692.71,,,2022-01-16 21:32:32,2022-01-16 22:15:01,42m - 28.989s,FAILED
,,,,,,,
Test Cases/TC23. Starting a conversation,Chrome 97.0.4692.71,,,2022-01-16 21:32:34,2022-01-16 21:37:58,5m - 24.204s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 21:32:35,2022-01-16 21:32:48,12.827s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 21:32:48,2022-01-16 21:33:07,18.862s,PASSED
"setText(findTestObject(""Object Repository/starting a conversation/Page_Element/input_Sign in with_username""), ""tvminh19"")",Chrome 97.0.4692.71,,,2022-01-16 21:33:07,2022-01-16 21:33:37,30.269s,PASSED
"setEncryptedText(findTestObject(""Object Repository/starting a conversation/Page_Element/input_Username_password""), ""ZMYEqBLXlqKBS+xCxiYvcQ=="")",Chrome 97.0.4692.71,,,2022-01-16 21:33:37,2022-01-16 21:33:41,3.132s,PASSED
"click(findTestObject(""Object Repository/starting a conversation/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:33:41,2022-01-16 21:33:43,2.911s,PASSED
"click(findTestObject(""Object Repository/starting a conversation/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-16 21:33:43,2022-01-16 21:34:11,27.903s,PASSED
"setEncryptedText(findTestObject(""Object Repository/starting a conversation/Page_Element/input_Security Key_mx_Field_4""), ""VS8rYQ977uuZTKUEW2qHoqEszM/c6AWesmLKV2MYNvqcWwurKMbzDimjKKZIAEKmZHKDZ9qV+hrvpiERJe3Tdg=="")",Chrome 97.0.4692.71,,,2022-01-16 21:34:12,2022-01-16 21:34:24,12.829s,PASSED
"click(findTestObject(""Object Repository/starting a conversation/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 21:34:24,2022-01-16 21:34:57,32.934s,PASSED
"click(findTestObject(""Object Repository/starting a conversation/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 21:34:57,2022-01-16 21:36:07,1m - 9.860s,PASSED
"click(findTestObject(""Object Repository/starting a conversation/Page_Element/div_Send a Direct Message""))",Chrome 97.0.4692.71,,,2022-01-16 21:36:07,2022-01-16 21:36:52,44.884s,PASSED
