Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC47-48,Chrome 97.0.4692.71,,,2022-01-16 23:38:32,2022-01-16 23:50:41,12m - 9.291s,PASSED
,,,,,,,
Test Cases/TC47. Help and About - Submit debug logs,Chrome 97.0.4692.71,,,2022-01-16 23:38:32,2022-01-16 23:45:43,7m - 11.010s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 23:38:33,2022-01-16 23:38:37,3.454s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 23:38:37,2022-01-16 23:38:39,2.304s,PASSED
"setText(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element/input_Sign in with_username""), ""nctai"")",Chrome 97.0.4692.71,,,2022-01-16 23:38:39,2022-01-16 23:38:43,4.170s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element/input_Username_password""), ""EkCegUu2cCIeOttlbhr1Gg=="")",Chrome 97.0.4692.71,,,2022-01-16 23:38:43,2022-01-16 23:38:44,0.611s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 23:38:44,2022-01-16 23:38:44,0.469s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/div_Verify with Security Key or Phrase""))",Chrome 97.0.4692.71,,,2022-01-16 23:38:44,2022-01-16 23:39:30,45.954s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/input_use your Security Key_mx_passPhraseInput""), ""reV6H350bXVA0kTbjZFhCPXAh4FFL4It6typrKizvxSyJdUn2mpvZeL5nXz6yBWwF/LIkIubCxLuDiWR7yvugw=="")",Chrome 97.0.4692.71,,,2022-01-16 23:39:30,2022-01-16 23:40:01,30.635s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 23:40:01,2022-01-16 23:40:31,30.206s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 23:40:31,2022-01-16 23:40:53,21.977s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/img_Review_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-16 23:40:53,2022-01-16 23:41:24,30.598s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/span_Security  privacy_mx_IconizedContextMe_38942c""))",Chrome 97.0.4692.71,,,2022-01-16 23:41:24,2022-01-16 23:41:42,18.132s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/div_Help  About""))",Chrome 97.0.4692.71,,,2022-01-16 23:41:42,2022-01-16 23:42:12,30.247s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/div_Submit debug logs""))",Chrome 97.0.4692.71,,,2022-01-16 23:42:12,2022-01-16 23:42:42,30.160s,PASSED
"setText(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/input_Download logs_mx_Field_11""), ""aabscd"")",Chrome 97.0.4692.71,,,2022-01-16 23:42:42,2022-01-16 23:43:42,1m - 0.304s,PASSED
