Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC11-12. Sign In using email,Chrome 97.0.4692.71,,,2022-01-15 23:44:19,2022-01-15 23:44:59,39.843s,PASSED
,,,,,,,
Test Cases/TC11-12. Sign In using email address,Chrome 97.0.4692.71,,,2022-01-15 23:44:19,2022-01-15 23:44:37,17.641s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-15 23:44:20,2022-01-15 23:44:23,3.179s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-15 23:44:23,2022-01-15 23:44:27,3.419s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/SIgn in using email address/Page_Element/select_UsernameEmail addressPhone""), ""login_field_email"", true)",Chrome 97.0.4692.71,,,2022-01-15 23:44:27,2022-01-15 23:44:32,5.761s,PASSED
"setText(findTestObject(""Object Repository/SIgn in using email address/Page_Element/input_Sign in with_mx_Field_4""), email)",Chrome 97.0.4692.71,,,2022-01-15 23:44:32,2022-01-15 23:44:33,0.988s,PASSED
"setText(findTestObject(""Object Repository/SIgn in using email address/Page_Element/input_Email_password""), password)",Chrome 97.0.4692.71,,,2022-01-15 23:44:33,2022-01-15 23:44:35,1.429s,PASSED
"click(findTestObject(""Object Repository/SIgn in using email address/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-15 23:44:35,2022-01-15 23:44:35,0.581s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-15 23:44:35,2022-01-15 23:44:37,1.811s,PASSED
,,,,,,,
Test Cases/TC11-12. Sign In using email address,Chrome 97.0.4692.71,,,2022-01-15 23:44:37,2022-01-15 23:44:59,21.698s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-15 23:44:37,2022-01-15 23:44:40,3.083s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-15 23:44:40,2022-01-15 23:44:47,6.265s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/SIgn in using email address/Page_Element/select_UsernameEmail addressPhone""), ""login_field_email"", true)",Chrome 97.0.4692.71,,,2022-01-15 23:44:47,2022-01-15 23:44:53,6.681s,PASSED
"setText(findTestObject(""Object Repository/SIgn in using email address/Page_Element/input_Sign in with_mx_Field_4""), email)",Chrome 97.0.4692.71,,,2022-01-15 23:44:53,2022-01-15 23:44:55,2.165s,PASSED
"setText(findTestObject(""Object Repository/SIgn in using email address/Page_Element/input_Email_password""), password)",Chrome 97.0.4692.71,,,2022-01-15 23:44:55,2022-01-15 23:44:57,1.532s,PASSED
"click(findTestObject(""Object Repository/SIgn in using email address/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-15 23:44:57,2022-01-15 23:44:58,0.667s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-15 23:44:58,2022-01-15 23:44:59,1.289s,PASSED
