Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC47-48,Chrome 97.0.4692.71,,,2022-01-16 00:27:18,2022-01-16 00:39:53,12m - 34.657s,PASSED
,,,,,,,
Test Cases/TC47. Help and About - Submit debug logs,Chrome 97.0.4692.71,,,2022-01-16 00:27:19,2022-01-16 00:34:53,7m - 34.645s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 00:27:20,2022-01-16 00:27:23,3.401s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 00:27:23,2022-01-16 00:27:27,3.518s,PASSED
"setText(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element/input_Sign in with_username""), ""nctai"")",Chrome 97.0.4692.71,,,2022-01-16 00:27:27,2022-01-16 00:27:32,5.510s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element/input_Username_password""), ""EkCegUu2cCIeOttlbhr1Gg=="")",Chrome 97.0.4692.71,,,2022-01-16 00:27:32,2022-01-16 00:27:33,0.783s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 00:27:33,2022-01-16 00:27:33,0.481s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/div_Verify with Security Key or Phrase""))",Chrome 97.0.4692.71,,,2022-01-16 00:27:33,2022-01-16 00:28:28,55.036s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/input_use your Security Key_mx_passPhraseInput""), ""reV6H350bXVA0kTbjZFhCPXAh4FFL4It6typrKizvxSyJdUn2mpvZeL5nXz6yBWwF/LIkIubCxLuDiWR7yvugw=="")",Chrome 97.0.4692.71,,,2022-01-16 00:28:28,2022-01-16 00:28:59,30.860s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 00:28:59,2022-01-16 00:29:29,30.201s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 00:29:29,2022-01-16 00:30:00,30.206s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/img_Review_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-16 00:30:00,2022-01-16 00:30:30,30.465s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/span_Security  privacy_mx_IconizedContextMe_38942c""))",Chrome 97.0.4692.71,,,2022-01-16 00:30:30,2022-01-16 00:31:00,30.207s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/div_Help  About""))",Chrome 97.0.4692.71,,,2022-01-16 00:31:00,2022-01-16 00:31:31,30.236s,PASSED
"click(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/div_Submit debug logs""))",Chrome 97.0.4692.71,,,2022-01-16 00:31:31,2022-01-16 00:32:01,30.276s,PASSED
"setText(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/input_Download logs_mx_Field_11""), ""aabscd"")",Chrome 97.0.4692.71,,,2022-01-16 00:32:01,2022-01-16 00:33:01,1m - 0.335s,PASSED
"rightClick(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/button_Send logs""))",Chrome 97.0.4692.71,,,2022-01-16 00:33:01,2022-01-16 00:33:32,30.374s,PASSED
"setText(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/textarea_asdfasdf""), ""asdfasdf"")",Chrome 97.0.4692.71,,,2022-01-16 00:33:32,2022-01-16 00:34:23,51.708s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Help and About - Submit debug logs/Page_Element 3/button_Send logs""))",Chrome 97.0.4692.71,,,2022-01-16 00:34:23,2022-01-16 00:34:53,30.179s,PASSED
,,,,,,,
Test Cases/TC48. Help and About - Check for update,Chrome 97.0.4692.71,,,2022-01-16 00:34:53,2022-01-16 00:39:53,4m - 59.284s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 00:34:54,2022-01-16 00:34:56,1.971s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 00:34:56,2022-01-16 00:34:58,2.271s,PASSED
"setText(findTestObject(""Object Repository/Help and About - Check for update/Page_Element/input_Sign in with_username""), ""nctai"")",Chrome 97.0.4692.71,,,2022-01-16 00:34:58,2022-01-16 00:35:03,4.380s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Help and About - Check for update/Page_Element/input_Username_password""), ""EkCegUu2cCIeOttlbhr1Gg=="")",Chrome 97.0.4692.71,,,2022-01-16 00:35:03,2022-01-16 00:35:03,0.598s,PASSED
"click(findTestObject(""Object Repository/Help and About - Check for update/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 00:35:03,2022-01-16 00:35:04,0.531s,PASSED
"click(findTestObject(""Object Repository/Help and About - Check for update/Page_Element 3/div_Verify with Security Key or Phrase""))",Chrome 97.0.4692.71,,,2022-01-16 00:35:04,2022-01-16 00:35:49,45.522s,PASSED
"click(findTestObject(""Object Repository/Help and About - Check for update/Page_Element 3/label_Security Phrase""))",Chrome 97.0.4692.71,,,2022-01-16 00:35:49,2022-01-16 00:36:19,30.210s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Help and About - Check for update/Page_Element 3/input_use your Security Key_mx_passPhraseInput""), ""reV6H350bXVA0kTbjZFhCPXAh4FFL4It6typrKizvxSyJdUn2mpvZeL5nXz6yBWwF/LIkIubCxLuDiWR7yvugw=="")",Chrome 97.0.4692.71,,,2022-01-16 00:36:19,2022-01-16 00:36:50,30.617s,PASSED
"click(findTestObject(""Object Repository/Help and About - Check for update/Page_Element 3/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 00:36:50,2022-01-16 00:37:20,30.281s,PASSED
"click(findTestObject(""Object Repository/Help and About - Check for update/Page_Element 3/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 00:37:20,2022-01-16 00:37:51,30.425s,PASSED
"click(findTestObject(""Object Repository/Help and About - Check for update/Page_Element 3/img_Review_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-16 00:37:51,2022-01-16 00:38:21,30.624s,PASSED
"click(findTestObject(""Object Repository/Help and About - Check for update/Page_Element 3/span_Security  privacy_mx_IconizedContextMe_38942c""))",Chrome 97.0.4692.71,,,2022-01-16 00:38:21,2022-01-16 00:38:52,30.171s,PASSED
"click(findTestObject(""Object Repository/Help and About - Check for update/Page_Element 3/span_Help  About""))",Chrome 97.0.4692.71,,,2022-01-16 00:38:52,2022-01-16 00:39:22,30.253s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Help and About - Check for update/Page_Element 3/div_Check for update""))",Chrome 97.0.4692.71,,,2022-01-16 00:39:22,2022-01-16 00:39:52,30.154s,PASSED
