Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC7-10. Sign In,Chrome 97.0.4692.71,,,2022-01-16 19:35:23,2022-01-16 19:38:50,3m - 26.523s,PASSED
,,,,,,,
Test Cases/TC7-10. Sign In,Chrome 97.0.4692.71,,,2022-01-16 19:35:24,2022-01-16 19:35:41,17.827s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 19:35:24,2022-01-16 19:35:27,2.936s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 19:35:27,2022-01-16 19:35:31,3.533s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Sign in with_username""), username)",Chrome 97.0.4692.71,,,2022-01-16 19:35:31,2022-01-16 19:35:37,6.306s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Username_password""), password)",Chrome 97.0.4692.71,,,2022-01-16 19:35:37,2022-01-16 19:35:38,1.416s,PASSED
"click(findTestObject(""Sign In/using Username/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 19:35:38,2022-01-16 19:35:39,0.970s,PASSED
"waitForPageLoad(1000, STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-16 19:35:39,2022-01-16 19:35:40,0.430s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 97.0.4692.71,,,2022-01-16 19:35:40,2022-01-16 19:35:41,1.524s,PASSED
,,,,,,,
Test Cases/TC7-10. Sign In,Chrome 97.0.4692.71,,,2022-01-16 19:35:41,2022-01-16 19:35:59,17.639s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 19:35:41,2022-01-16 19:35:45,3.431s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 19:35:45,2022-01-16 19:35:48,2.996s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Sign in with_username""), username)",Chrome 97.0.4692.71,,,2022-01-16 19:35:48,2022-01-16 19:35:54,6.228s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Username_password""), password)",Chrome 97.0.4692.71,,,2022-01-16 19:35:54,2022-01-16 19:35:55,1.177s,PASSED
"click(findTestObject(""Sign In/using Username/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 19:35:55,2022-01-16 19:35:56,0.718s,PASSED
"waitForPageLoad(1000, STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-16 19:35:56,2022-01-16 19:35:56,0.062s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 97.0.4692.71,,,2022-01-16 19:35:56,2022-01-16 19:35:59,2.972s,PASSED
,,,,,,,
Test Cases/TC7-10. Sign In,Chrome 97.0.4692.71,,,2022-01-16 19:35:59,2022-01-16 19:36:14,14.640s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 19:35:59,2022-01-16 19:36:01,1.767s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 19:36:01,2022-01-16 19:36:07,5.984s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Sign in with_username""), username)",Chrome 97.0.4692.71,,,2022-01-16 19:36:07,2022-01-16 19:36:11,3.730s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Username_password""), password)",Chrome 97.0.4692.71,,,2022-01-16 19:36:11,2022-01-16 19:36:12,1.738s,PASSED
"click(findTestObject(""Sign In/using Username/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 19:36:12,2022-01-16 19:36:13,0.636s,PASSED
"waitForPageLoad(1000, STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-16 19:36:13,2022-01-16 19:36:13,0.048s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 97.0.4692.71,,,2022-01-16 19:36:13,2022-01-16 19:36:14,0.722s,PASSED
,,,,,,,
Test Cases/TC7-10. Sign In,Chrome 97.0.4692.71,,,2022-01-16 19:36:14,2022-01-16 19:38:50,2m - 35.815s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 19:36:14,2022-01-16 19:36:15,1.178s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 19:36:15,2022-01-16 19:36:18,3.247s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Sign in with_username""), username)",Chrome 97.0.4692.71,,,2022-01-16 19:36:18,2022-01-16 19:37:19,1m - 0.307s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Username_password""), password)",Chrome 97.0.4692.71,,,2022-01-16 19:37:19,2022-01-16 19:38:19,1m - 0.186s,PASSED
"click(findTestObject(""Sign In/using Username/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 19:38:19,2022-01-16 19:38:49,30.199s,PASSED
"waitForPageLoad(1000, STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-16 19:38:49,2022-01-16 19:38:49,0.015s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 97.0.4692.71,,,2022-01-16 19:38:49,2022-01-16 19:38:50,0.658s,PASSED
