Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC19-20. Creating public workspace,Chrome 97.0.4692.71,,,2022-01-15 23:45:23,2022-01-15 23:45:40,16.927s,FAILED
,,,,,,,
Test Cases/TC19-20. Creating public workspace with address,Chrome 97.0.4692.71,,,2022-01-15 23:45:23,2022-01-15 23:45:32,8.460s,FAILED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-15 23:45:24,2022-01-15 23:45:27,3.695s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-15 23:45:27,2022-01-15 23:45:32,4.262s,FAILED
,,,,,,,
Test Cases/TC19-20. Creating public workspace with address,Chrome 97.0.4692.71,,,2022-01-15 23:45:32,2022-01-15 23:45:40,7.929s,FAILED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-15 23:45:32,2022-01-15 23:45:35,3.040s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-15 23:45:35,2022-01-15 23:45:37,2.204s,PASSED
"setText(findTestObject(""Object Repository/Creating public workspace/Page_Element/input_Sign in with_username""), ""tvminh19"")",Chrome 97.0.4692.71,,,2022-01-15 23:45:37,2022-01-15 23:45:40,2.665s,FAILED
