Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC30-33. Create Public Room,Chrome 97.0.4692.71,,,2022-01-16 00:03:36,2022-01-16 00:28:31,24m - 54.277s,FAILED
,,,,,,,
Test Cases/TC30-33. Create Public Room,Chrome 97.0.4692.71,,,2022-01-16 00:03:37,2022-01-16 00:11:27,7m - 50.357s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 00:03:38,2022-01-16 00:03:40,2.883s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 00:03:40,2022-01-16 00:03:42,1.891s,PASSED
"setText(findTestObject(""Object Repository/Create a public room/Page_Element/input_Sign in with_username""), ""nctai"")",Chrome 97.0.4692.71,,,2022-01-16 00:03:42,2022-01-16 00:03:47,5.065s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Create a public room/Page_Element/input_Username_password""), ""EkCegUu2cCIeOttlbhr1Gg=="")",Chrome 97.0.4692.71,,,2022-01-16 00:03:47,2022-01-16 00:03:48,0.565s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 00:03:48,2022-01-16 00:03:48,0.463s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/div_Verify with Security Key or Phrase""))",Chrome 97.0.4692.71,,,2022-01-16 00:03:48,2022-01-16 00:04:37,48.838s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Create a public room/Page_Element 3/input_use your Security Key_mx_passPhraseInput""), ""reV6H350bXVA0kTbjZFhCPXAh4FFL4It6typrKizvxSyJdUn2mpvZeL5nXz6yBWwF/LIkIubCxLuDiWR7yvugw=="")",Chrome 97.0.4692.71,,,2022-01-16 00:04:37,2022-01-16 00:05:08,30.351s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 00:05:08,2022-01-16 00:05:38,30.133s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 00:05:38,2022-01-16 00:05:58,20.022s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/div_Rooms_mx_AccessibleButton mx_RoomSublis_27fc2e""))",Chrome 97.0.4692.71,,,2022-01-16 00:05:58,2022-01-16 00:06:28,30.364s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/span_Create new room""))",Chrome 97.0.4692.71,,,2022-01-16 00:06:28,2022-01-16 00:06:58,30.129s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/div_Private room (invite only)""))",Chrome 97.0.4692.71,,,2022-01-16 00:06:58,2022-01-16 00:07:28,30.244s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/div_Public room""))",Chrome 97.0.4692.71,,,2022-01-16 00:07:28,2022-01-16 00:07:59,30.128s,PASSED
"setText(findTestObject(""Object Repository/Create a public room/Page_Element 3/input_Create a public room_mx_Field_4""), roomName)",Chrome 97.0.4692.71,,,2022-01-16 00:07:59,2022-01-16 00:08:59,1m - 0.259s,PASSED
"setText(findTestObject(""Object Repository/Create a public room/Page_Element 3/input__mx_Field_6""), address)",Chrome 97.0.4692.71,,,2022-01-16 00:08:59,2022-01-16 00:09:59,1m - 0.240s,PASSED
"setText(findTestObject(""Object Repository/Create a public room/Page_Element 3/input_Name_mx_Field_5""), description)",Chrome 97.0.4692.71,,,2022-01-16 00:09:59,2022-01-16 00:10:56,57.298s,PASSED
"click(findTestObject(""Object Repository/Create a public room/Page_Element 3/button_Create Room""))",Chrome 97.0.4692.71,,,2022-01-16 00:10:56,2022-01-16 00:11:27,30.135s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-16 00:11:27,2022-01-16 00:11:27,0.745s,PASSED
,,,,,,,
Test Cases/TC30-33. Create Public Room,Chrome 97.0.4692.71,,,2022-01-16 00:11:27,2022-01-16 00:21:06,9m - 38.199s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 00:11:27,2022-01-16 00:11:29,1.123s,PASSED
