Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC7-10. Sign In,Chrome 97.0.4692.71,,,2022-01-16 21:24:17,2022-01-16 21:25:23,1m - 6.410s,PASSED
,,,,,,,
Test Cases/TC7-10. Sign In,Chrome 97.0.4692.71,,,2022-01-16 21:24:18,2022-01-16 21:24:41,23.090s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 21:24:18,2022-01-16 21:24:23,4.811s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 21:24:23,2022-01-16 21:24:28,5.156s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Sign in with_username""), username)",Chrome 97.0.4692.71,,,2022-01-16 21:24:28,2022-01-16 21:24:37,8.929s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Username_password""), password)",Chrome 97.0.4692.71,,,2022-01-16 21:24:37,2022-01-16 21:24:39,1.692s,PASSED
"click(findTestObject(""Sign In/using Username/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:24:39,2022-01-16 21:24:40,0.658s,PASSED
"waitForPageLoad(1000, STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-16 21:24:40,2022-01-16 21:24:40,0.275s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 97.0.4692.71,,,2022-01-16 21:24:40,2022-01-16 21:24:41,0.744s,PASSED
,,,,,,,
Test Cases/TC7-10. Sign In,Chrome 97.0.4692.71,,,2022-01-16 21:24:41,2022-01-16 21:24:56,15.638s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 21:24:41,2022-01-16 21:24:43,1.897s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 21:24:43,2022-01-16 21:24:48,5.231s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Sign in with_username""), username)",Chrome 97.0.4692.71,,,2022-01-16 21:24:48,2022-01-16 21:24:53,5.584s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Username_password""), password)",Chrome 97.0.4692.71,,,2022-01-16 21:24:53,2022-01-16 21:24:55,1.090s,PASSED
"click(findTestObject(""Sign In/using Username/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:24:55,2022-01-16 21:24:55,0.883s,PASSED
"waitForPageLoad(1000, STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-16 21:24:55,2022-01-16 21:24:55,0.025s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 97.0.4692.71,,,2022-01-16 21:24:55,2022-01-16 21:24:56,0.861s,PASSED
,,,,,,,
Test Cases/TC7-10. Sign In,Chrome 97.0.4692.71,,,2022-01-16 21:24:56,2022-01-16 21:25:11,14.239s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 21:24:56,2022-01-16 21:24:58,1.488s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 21:24:58,2022-01-16 21:25:02,4.472s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Sign in with_username""), username)",Chrome 97.0.4692.71,,,2022-01-16 21:25:02,2022-01-16 21:25:08,5.676s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Username_password""), password)",Chrome 97.0.4692.71,,,2022-01-16 21:25:08,2022-01-16 21:25:09,1.113s,PASSED
"click(findTestObject(""Sign In/using Username/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:25:09,2022-01-16 21:25:10,0.467s,PASSED
"waitForPageLoad(1000, STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-16 21:25:10,2022-01-16 21:25:10,0.019s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 97.0.4692.71,,,2022-01-16 21:25:10,2022-01-16 21:25:11,0.973s,PASSED
,,,,,,,
Test Cases/TC7-10. Sign In,Chrome 97.0.4692.71,,,2022-01-16 21:25:11,2022-01-16 21:25:23,12.292s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 21:25:11,2022-01-16 21:25:12,1.470s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 21:25:12,2022-01-16 21:25:16,3.584s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Sign in with_username""), username)",Chrome 97.0.4692.71,,,2022-01-16 21:25:16,2022-01-16 21:25:20,3.923s,PASSED
"setText(findTestObject(""Sign In/using Username/input_Username_password""), password)",Chrome 97.0.4692.71,,,2022-01-16 21:25:20,2022-01-16 21:25:21,0.979s,PASSED
"click(findTestObject(""Sign In/using Username/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:25:21,2022-01-16 21:25:21,0.467s,PASSED
"waitForPageLoad(1000, STOP_ON_FAILURE)",Chrome 97.0.4692.71,,,2022-01-16 21:25:21,2022-01-16 21:25:21,0.016s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 97.0.4692.71,,,2022-01-16 21:25:21,2022-01-16 21:25:23,1.795s,PASSED
